index	iSoil	iGeol	iLC	IC	iForc	iMF	iBC	iLake	node0	node1	node2	nabr0	nabr1	nabr2	edge0	edge1	edge2	area	x	y	zmin	zmax	soil_index	infKsatV	ThetaS	ThetaR	Alpha	Beta	hAreaF	macKsatV	infD	geol_index	KsatH	KsatV	SpYield	geo_ThetaS	geo_ThetaR	geo_vAreaF	macKsatH	macD	LC_index	VegFrac	Albedo	Rough	RzD	SoilDgrd	ImpAF	Dist2Edge0	Dist2Edge1	Dist2Edge2	Dist2Nabor0	Dist2Nabor1	Dist2Nabor2	avgRough0	avgRough1	avgRough2	windH	FixPressure	AquiferDepth	WetlandLevel	RootReachLevel	MacporeLevel	
18410	25	25	17	-9999	877	1	0	0	0	9740	9742	9724	19021	19017	19044	3838.08	2733.67	2812.62	3.84093e+06	8386.33	4.3186e+06	1183.52	1189.52	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	667.161	936.695	910.403	1660.13	1788.3	1753.94	0.000583333	0.000583333	0.000583333	10	88.0288	6	5.9	5.45	5	
18411	25	25	17	-9999	877	1	0	0	0	9732	9736	9724	19017	18199	19028	2857.62	2985.71	2856.85	3.63693e+06	10475.8	4.32096e+06	1149.63	1155.63	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	848.475	812.075	848.703	1625.97	1699.35	1834.1	0.000583333	0.000583333	0.000583333	10	88.387	6	5.9	5.45	5	
18412	40	40	17	-9999	950	1	0	0	0	14453	14414	17222	33849	28561	28352	2214.06	2214.73	3607.88	2.31675e+06	30202.7	4.1144e+06	1453.47	1459.47	-9999	7.61853e-05	0.43997	0.01	2.76796	1.24325	0.01	0.00761853	0.1	-9999	0.0020631	0.00020631	0.431455	0.441455	0.01	0.01	0.20631	1	0	0.01	0.3	0.000583333	0.55	0.6	0	697.588	697.376	428.092	1497.22	1941.33	1397.13	0.000583333	0.000583333	0.000583333	10	85.2179	6	5.9	5.45	5	
18413	70	70	11	-9999	1477	1	0	0	0	9425	9424	155	270	39983	12400	2284.01	2562.12	2562.07	2.61918e+06	146008	3.9596e+06	3361.1	3367.1	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	764.5	681.516	681.529	1608.47	1981.09	1363	0.000666667	0.000666667	0.000666667	10	67.3551	6	5.9	5.25	5	
18414	70	70	11	-9999	1478	1	0	0	0	155	20367	9426	31217	39983	39976	2515.23	4098.29	3995.96	4.83376e+06	146330	3.96304e+06	3133.56	3139.56	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	1281.19	786.305	806.44	2084.86	1790.32	1465.25	0.000666667	0.000666667	0.000666667	10	69.3105	6	5.9	5.25	5	
18415	68	68	11	-9999	1477	1	0	0	0	9427	9425	12315	24152	24153	12401	2255.21	2254.81	3660.76	2.4108e+06	142639	3.95973e+06	3667.35	3673.35	-9999	0.000603938	0.39652	0.01	6.14105	1.34201	0.01	0.0603938	0.1	-9999	0.00229882	0.000229882	0.390353	0.400353	0.01	0.01	0.229882	1	0	0.726	0.15	0.000666667	0.75	0	0	712.663	712.789	439.035	2155.74	1425.57	1277.54	0.000666667	0.000666667	0.000666667	10	64.7942	6	5.9	5.25	5	
18416	5	5	11	-9999	1510	1	0	0	0	20370	15890	20365	31201	39985	39977	3411.77	3481.3	3919.5	5.55528e+06	151690	3.96891e+06	2932.32	2938.32	-9999	0.000318849	0.447753	0.01	3.94178	1.20985	0.01	0.0318849	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.726	0.15	0.000666667	0.75	0	0	1085.51	1063.83	944.896	2033.59	1882.55	1728.92	0.000666667	0.000666667	0.000666667	10	71.0779	6	5.9	5.25	5	
18417	71	71	11	-9999	1443	1	0	0	0	15753	15759	15763	30970	30954	30917	2514.99	2514.66	2628.24	2.81769e+06	138040	3.97379e+06	2924.05	2930.05	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	746.906	747.003	714.72	1686.35	1431.41	1495.88	0.000666667	0.000666667	0.000666667	10	71.1513	6	5.9	5.25	5	
18418	70	70	11	-9999	1441	1	0	0	0	15746	4578	17573	34533	30864	30937	2547.94	2548.1	3603.28	3.24621e+06	139180	3.96187e+06	3654.07	3660.07	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	849.367	849.314	600.602	2190.63	1855.58	1625.53	0.000666667	0.000666667	0.000666667	10	64.9036	6	5.9	5.25	5	
18419	39	39	11	-9999	1477	1	0	0	0	1693	15643	15644	30737	0	3093	3472.38	2390.16	2525	3.01756e+06	144507	3.95331e+06	3684.75	3690.75	-9999	0.000331242	0.474171	0.01	3.66003	1.203	0.01	0.0331242	0.1	-9999	0.00182398	0.000182398	0.454819	0.464819	0.01	0.01	0.182398	1	0	0.726	0.15	0.000666667	0.75	0	0	579.346	841.664	796.716	1387.5	0	1593.46	0.000666667	0.000666667	0.000666667	10	64.6511	6	5.9	5.25	5	
18420	25	25	17	-9999	865	1	0	0	0	6399	9428	1699	3112	3102	8808	2308.46	2827.99	2784.79	2.95206e+06	11780.3	4.19173e+06	1206.04	1212.04	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	852.532	695.914	706.709	1758.44	1646.15	1378.75	0.000583333	0.000583333	0.000583333	10	87.7915	6	5.9	5.45	5	
18421	25	25	17	-9999	865	1	0	0	0	1702	9428	6401	8808	8814	12415	2308.32	2601.34	2718.77	2.7625e+06	9346.89	4.19105e+06	1206.34	1212.34	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	797.84	707.97	677.39	1606.44	1471.37	1355.23	0.000583333	0.000583333	0.000583333	10	87.7883	6	5.9	5.45	5	
18422	26	26	17	-9999	910	1	0	0	0	4588	6413	9429	3186	0	12487	3114.82	2600.18	3622.47	3.96248e+06	21301.2	4.1912e+06	1244.52	1250.52	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	848.092	1015.95	729.242	1464.38	0	1469.64	0.000583333	0.000583333	0.000583333	10	87.3872	6	5.9	5.45	5	
18423	26	26	17	-9999	910	1	0	0	0	1703	118	12317	24156	24157	3107	2291.55	2290.54	3584.47	2.55781e+06	17909.8	4.19044e+06	1242.19	1248.19	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	744.128	744.456	475.722	1541.47	1483.69	1252.99	0.000583333	0.000583333	0.000583333	10	87.4116	6	5.9	5.45	5	
18424	45	45	17	-9999	821	1	0	0	0	6411	6418	9430	12419	18426	12509	2302.68	2302.25	3485.35	2.62238e+06	2213.69	4.20134e+06	1181.44	1187.44	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	759.227	759.367	501.601	1518.56	1514.61	1168.96	0.000583333	0.000583333	0.000583333	10	88.0508	6	5.9	5.45	5	
18425	57	57	17	-9999	821	1	0	0	0	9432	9431	6409	12431	18427	12529	2321.51	2737.83	2738.28	2.87848e+06	5192.45	4.20429e+06	1169.46	1175.46	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	826.612	700.916	700.802	1562.33	1602.25	1518.6	0.000583333	0.000583333	0.000583333	10	88.1773	6	5.9	5.45	5	
18426	45	45	17	-9999	821	1	0	0	0	6411	9430	9431	12433	12529	18424	2321.15	2321.32	2302.25	2.32033e+06	3230.75	4.20246e+06	1174.6	1180.6	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	666.43	666.381	671.901	1518.59	1637.88	1514.61	0.000583333	0.000583333	0.000583333	10	88.123	6	5.9	5.45	5	
18427	57	57	17	-9999	822	1	0	0	0	6495	9432	6409	18425	12434	12602	2737.83	2838.91	3285.84	3.69968e+06	6327.04	4.20542e+06	1168.57	1174.57	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	900.879	868.803	750.631	1602.25	2092.12	1689.63	0.000583333	0.000583333	0.000625	10	88.1867	6	5.9	5.45	5	
18428	48	48	13	-9999	822	1	0	0	0	9432	6494	9433	18429	12852	12602	2413.08	2413.62	2737.44	2.72057e+06	3887.97	4.20718e+06	1170.33	1176.33	-9999	0.000159425	0.447753	0.01	3.94178	1.20985	0.01	0.0159425	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.835	0.25	0.000666667	0.75	0.5	0	751.62	751.45	662.559	2024.62	1980.36	1762.87	0.000625	0.000666667	0.000666667	10	88.1681	6	5.9	5.25	5	
18429	80	80	17	-9999	822	1	0	0	0	6504	9433	6494	18428	12530	12535	2413.08	4106.97	3923.94	4.60761e+06	2697.53	4.20882e+06	1166.02	1172.02	-9999	7.45144e-05	0.492537	0.01	2.70745	1.19736	0.01	0.00745144	0.1	-9999	0.00195545	0.000195545	0.453518	0.463518	0.01	0.01	0.195545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1272.96	747.934	782.821	2024.62	1510	1560.4	0.000625	0.000583333	0.000583333	10	88.2136	6	5.9	5.45	5	
18430	48	48	13	-9999	822	1	0	0	0	6411	9433	6621	12535	12851	12852	2413.62	4122.17	4023.17	4.69024e+06	1608.8	4.20569e+06	1172.05	1178.05	-9999	0.000159425	0.447753	0.01	3.94178	1.20985	0.01	0.0159425	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.835	0.25	0.000666667	0.75	0.5	0	1295.49	758.54	777.205	2559.41	1484.27	1507.69	0.000625	0.000666667	0.000666667	10	88.15	6	5.9	5.25	5	
18431	25	25	17	-9999	820	1	0	0	0	6405	9434	1711	12461	10118	12423	2441.16	3617.81	2517.68	3.06667e+06	5107.33	4.19083e+06	1215.82	1221.82	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	837.491	565.106	812.034	1651.11	1303.71	1596.25	0.000583333	0.000583333	0.000583333	10	87.6885	6	5.9	5.45	5	
18432	25	25	17	-9999	820	1	0	0	0	6422	9434	6403	12423	12443	12407	2442.2	2875.52	3711.05	3.50941e+06	3469.41	4.19313e+06	1210.53	1216.53	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	957.99	813.629	630.444	1759.16	1810.3	1339.62	0.000583333	0.000583333	0.000583333	10	87.7443	6	5.9	5.45	5	
18433	26	26	17	-9999	911	1	0	0	0	6434	9435	6426	12493	12463	12453	2443.42	2516.44	2508.71	2.68232e+06	22633.5	4.20408e+06	1163.8	1169.8	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	731.847	710.612	712.803	1600.47	1396.38	1425.58	0.000583333	0.000583333	0.000583333	10	88.2371	6	5.9	5.45	5	
18434	26	26	17	-9999	912	1	0	0	0	9436	373	5379	16148	10391	12464	3519.71	2375.14	3629.68	3.99979e+06	25021.2	4.20703e+06	1162.64	1168.64	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	757.598	1122.68	734.647	1382.68	1986.26	1368.68	0.000583333	0.000583333	0.000583333	10	88.2494	6	5.9	5.45	5	
18435	25	25	17	-9999	912	1	0	0	0	6474	9436	5378	10391	12478	12557	2375.46	2525.03	3452.9	2.99895e+06	22458.5	4.20932e+06	1164.93	1170.93	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	841.648	791.793	579.02	1852.48	1907.89	1158	0.000583333	0.000583333	0.000583333	10	88.2251	6	5.9	5.45	5	
18436	25	25	17	-9999	912	1	0	0	0	9435	9436	6441	12557	12493	12464	2375.19	2443.21	2621.99	2.64898e+06	22695.8	4.2069e+06	1171.04	1177.04	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	743.514	722.817	673.53	1618.3	1616.51	1562.88	0.000583333	0.000583333	0.000583333	10	88.1606	6	5.9	5.45	5	
18437	25	25	17	-9999	912	1	0	0	0	5381	9437	5378	12559	10395	10388	2183.18	2880.48	2918.79	2.9319e+06	24012.3	4.21135e+06	1170.96	1176.96	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	895.302	678.569	669.661	1696	1697.11	1409.43	0.000583333	0.000583333	0.000583333	10	88.1614	6	5.9	5.45	5	
18438	25	25	17	-9999	912	1	0	0	0	9531	9437	5382	10388	18625	12939	2182.97	2417.34	3030.29	2.61429e+06	23156.2	4.21405e+06	1158.63	1164.63	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	798.389	720.982	575.147	1841.23	1727.02	1150.39	0.000583333	0.000583333	0.000583333	10	88.2918	6	5.9	5.45	5	
18439	25	25	17	-9999	912	1	0	0	0	6474	6475	9438	18440	12560	12478	2542.01	2541.52	3450.81	3.22034e+06	20230.2	4.21146e+06	1159.81	1165.81	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	844.564	844.728	622.141	1706.85	1913.21	1430.61	0.000583333	0.000583333	0.000583333	10	88.2793	6	5.9	5.45	5	
18440	25	25	17	-9999	912	1	0	0	0	9439	9438	6475	18439	18441	12879	2542.01	2780.88	2780.89	3.14374e+06	19545.1	4.21302e+06	1158.58	1164.58	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	824.477	753.658	753.654	1706.85	1596.19	1634.85	0.000583333	0.000583333	0.000583333	10	88.2923	6	5.9	5.45	5	
18441	25	25	17	-9999	912	1	0	0	0	9439	6475	9531	12939	18626	18440	2417.39	3588.7	2780.88	3.35669e+06	20561.6	4.21425e+06	1156.29	1162.29	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	925.708	623.567	804.708	1647.57	1268.37	1596.19	0.000583333	0.000583333	0.000583333	10	88.3165	6	5.9	5.45	5	
18442	57	57	17	-9999	867	1	0	0	0	9439	6659	20307	39867	39866	12935	2646.8	3425.36	2781.42	3.60326e+06	16732.7	4.21472e+06	1151.04	1157.04	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	907.577	701.29	863.648	1743.83	1568.15	1933.48	0.000625	0.000583333	0.000583333	10	88.3721	6	5.9	5.45	5	
18443	37	37	17	-9999	640	1	0	0	0	9443	9440	9442	12665	18448	18444	2561.46	2716.66	2717.19	3.06879e+06	-26252.2	4.19858e+06	1199.06	1205.06	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	798.708	753.08	752.933	1660.99	1705.64	1614.99	0.000583333	0.000583333	0.000583333	10	87.865	6	5.9	5.45	5	
18444	37	37	17	-9999	640	1	0	0	0	9443	9445	9440	18457	18443	18450	2919.09	2717.19	2919.42	3.51041e+06	-26667.5	4.20014e+06	1201.09	1207.09	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	801.712	861.284	801.621	1766.48	1614.99	1746.47	0.000583333	0.000583333	0.000583333	10	87.8436	6	5.9	5.45	5	
18445	37	37	17	-9999	640	1	0	0	0	9442	9441	6527	12666	18447	18446	3076.72	2562.14	2562.18	3.15199e+06	-25865.1	4.19574e+06	1196.45	1202.45	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	682.977	820.145	820.134	1485.36	2001.85	1722.88	0.000583333	0.000583333	0.000583333	10	87.8925	6	5.9	5.45	5	
18446	36	36	17	-9999	640	1	0	0	0	9441	9442	9446	12665	9059	18445	3278.77	2562.18	2562.18	3.22804e+06	-27491.8	4.19631e+06	1193.08	1199.08	-9999	0.000132497	0.474171	0.01	3.66003	1.203	0.01	0.0132497	0.1	-9999	0.00182398	0.000182398	0.454819	0.464819	0.01	0.01	0.182398	1	0	0.01	0.3	0.000583333	0.55	0.6	0	656.353	839.92	839.921	1312.37	1722.88	1722.88	0.000583333	0.000583333	0.000583333	10	87.928	6	5.9	5.45	5	
18447	37	37	17	-9999	685	1	0	0	0	6527	6524	9442	18448	18445	12664	3649.97	2562.14	3923	4.53871e+06	-24276.7	4.19696e+06	1196.11	1202.11	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	828.995	1180.97	771.299	1553.03	2001.85	1726.51	0.000583333	0.000583333	0.000583333	10	87.8961	6	5.9	5.45	5	
18448	37	37	17	-9999	685	1	0	0	0	9443	9442	6524	18447	18449	18443	3649.97	2716.96	2716.66	3.67293e+06	-24548.9	4.19849e+06	1194.09	1200.09	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	670.86	901.236	901.335	1553.03	1678.49	1705.64	0.000583333	0.000583333	0.000583333	10	87.9174	6	5.9	5.45	5	
18449	37	37	17	-9999	685	1	0	0	0	9444	9443	6524	18448	18451	18450	2716.96	2595.15	2595.67	3.00426e+06	-23581	4.19986e+06	1191.06	1197.06	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	737.163	771.763	771.609	1678.49	1714	1841.42	0.000583333	0.000583333	0.000583333	10	87.9493	6	5.9	5.45	5	
18450	37	37	17	-9999	685	1	0	0	0	9443	9444	9445	12744	18444	18449	4188.4	2919.42	2595.67	3.74572e+06	-25097.9	4.2009e+06	1193.38	1199.38	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	596.206	855.357	962.045	1506.35	1746.47	1841.42	0.000583333	0.000583333	0.000583333	10	87.9249	6	5.9	5.45	5	
18451	37	37	17	-9999	685	1	0	0	0	6533	9444	6524	18449	12710	12649	2595.15	3401.19	2879.96	3.63542e+06	-21921.9	4.20029e+06	1186.3	1192.3	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	933.902	712.579	841.545	1714	1355.13	1647.95	0.000583333	0.000583333	0.000583333	10	87.9996	6	5.9	5.45	5	
18452	25	25	17	-9999	685	1	0	0	0	9444	6567	6592	12743	12794	12649	2217.61	3860.6	2595.38	2.76065e+06	-22779	4.20327e+06	1184.6	1190.6	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	829.918	476.722	709.119	1834.15	1243.51	1750.46	0.000583333	0.000583333	0.000583333	10	88.0174	6	5.9	5.45	5	
18453	25	25	17	-9999	640	1	0	0	0	9449	6551	9523	10171	18610	18458	2370.69	2763.06	2719.04	2.92907e+06	-26736.3	4.20496e+06	1194.92	1200.92	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	823.691	706.721	718.164	1609.4	1413.39	1551.44	0.000583333	0.000583333	0.000583333	10	87.9086	6	5.9	5.45	5	
18454	37	37	17	-9999	640	1	0	0	0	9451	9447	9440	18455	18457	12804	3760.72	3829.05	2695.54	4.77965e+06	-29638.8	4.20031e+06	1202.18	1208.18	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	847.294	832.175	1182.12	1778.48	1535.03	2007.24	0.000583333	0.000583333	0.000583333	10	87.8321	6	5.9	5.45	5	
18455	37	37	17	-9999	640	1	0	0	0	9447	9446	9440	12665	18454	18456	2561.36	3760.72	3760.36	4.52817e+06	-29420.2	4.19854e+06	1201.62	1207.62	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1178.58	802.713	802.789	2036.69	1778.48	1613.2	0.000583333	0.000583333	0.000583333	10	87.8381	6	5.9	5.45	5	
18456	37	37	17	-9999	640	1	0	0	0	9446	9447	9448	18459	10396	18455	2989.81	2990.34	3760.36	4.37135e+06	-30901.9	4.1979e+06	1200.71	1206.71	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	974.725	974.55	774.988	1562.29	1796.75	1613.2	0.000583333	0.000583333	0.000583333	10	87.8476	6	5.9	5.45	5	
18457	37	37	17	-9999	640	1	0	0	0	9445	9451	9440	18454	18444	18462	3829.05	2919.09	2695.53	3.92417e+06	-28240.6	4.20094e+06	1200.31	1206.31	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	683.229	896.208	970.539	1535.03	1766.48	1795.67	0.000583333	0.000583333	0.000583333	10	87.8518	6	5.9	5.45	5	
18458	25	25	17	-9999	640	1	0	0	0	9445	6551	9449	18453	18462	12744	2719.04	2719.69	2920.05	3.34956e+06	-26974.9	4.20342e+06	1192.89	1198.89	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	821.261	821.064	764.727	1551.44	1598.39	2019.94	0.000583333	0.000583333	0.000583333	10	87.93	6	5.9	5.45	5	
18459	37	37	17	-9999	640	1	0	0	0	9447	9453	9448	10160	18456	18469	2249.55	2989.81	2250.28	2.51366e+06	-32301.2	4.1986e+06	1203.17	1209.17	-9999	0.00013799	0.447505	0.01	3.96229	1.22167	0.01	0.013799	0.1	-9999	0.00128236	0.000128236	0.405641	0.415641	0.01	0.01	0.128236	1	0	0.01	0.3	0.000583333	0.55	0.6	0	744.936	560.495	744.693	1783.95	1562.29	1802.3	0.000583333	0.000583333	0.000583333	10	87.8217	6	5.9	5.45	5	
18460	50	50	13	-9999	595	1	0	0	0	9453	5267	9454	18470	10160	18468	3102.92	3102.45	2250.45	3.25354e+06	-34861.8	4.1989e+06	1204.77	1210.77	-9999	0.000140359	0.45489	0.01	3.57037	1.20407	0.01	0.0140359	0.1	-9999	0.00110559	0.000110559	0.407949	0.417949	0.01	0.01	0.110559	1	0	0.835	0.25	0.000666667	0.75	0.5	0	699.028	699.134	963.819	1548.53	1484.23	2016.44	0.000666667	0.000625	0.000625	10	87.8049	6	5.9	5.25	5	
18461	25	25	17	-9999	641	1	0	0	0	9450	9449	6597	18610	18463	18465	2718.86	3469.14	3468.92	4.33872e+06	-29539.1	4.20542e+06	1202.42	1208.42	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1063.86	833.775	833.827	1786.29	1378.02	1654.39	0.000583333	0.000583333	0.000583333	10	87.8296	6	5.9	5.45	5	
