step_idx	t_sim	setup_called	hypre_iters	hypre_op_count	operator_complexity	setup_wall_sec	solve_wall_sec	cvode_nli_step	cvode_nfeLS_step
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.061472e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.457377e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.887003e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.011245e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.066795e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.163069e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.517427e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.047773e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.048618e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.009737e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.066532e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.035244e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.016701e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.069822e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.148707e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.530984e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.896413e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.172465e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.079761e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.866871e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.252235e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.266504e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.045682e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.091513e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.173675e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.908803e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.011014e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.069347e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.049803e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.825448e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.130962e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.095732e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.863778e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.818891e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.110483e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.001332e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.005332e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.009884e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.045999e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.063019e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.153009e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.955558e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.069443e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.120370e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.055419e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.001600e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.095115e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.086791e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.004628e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.020488e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.104634e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.060576e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.046956e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.021412e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.127945e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.066724e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.034147e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.047485e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.157836e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.105127e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.033786e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.005540e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.152024e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.118185e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.131581e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.888101e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.060951e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.173155e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.681932e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.082882e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.159182e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.613176e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.075982e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.041471e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.012840e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.037262e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.058678e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.039670e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	9.750756e-03	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.035182e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.018542e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.012970e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.064087e-02	0	0
-1	0.000000	0	2	397982	1.000000	0.000000e+00	1.102908e-02	0	0
